Id,favorite_count,party,retweet_count,text
1696,9833.0,jxcat,5598.0,Un any. Les institucions van ser violentades i la ciutadania va sortir al carrer. Tot just ahir vam saber qui ho va ordenar. @jordialapreso i @jcuixart porten quasi 1 any a presó preventiva per mediar aquest dia. L'Estat no negocia: castiga i humilia; venjança en lloc de justícia 
1697,9081.0,jxcat,5237.0,"Guardeu aquest article. I que els qui ho han fomentat sàpiguen que lluitarem sempre per viure en un país decent, amb mitjans decents, amb jutges decents, amb una policia decent... sense por, lliures. Gràcies @QuimTorraiPla perquè malgrat tanta indecència has mantingut el somriure "
1698,10484.0,jxcat,4226.0,"En @jorditurull serà un gran president per revertir els efectes del 155, per fer respectar el resultat del #21D i per garantir la legitimitat de les institucions nacionals catalanes. És un home honest i treballador. Cap maniobra de l'Estat podrà esquerdar la seva dignitat. "
1699,2636.0,erc,713.0,"Si no és legítim imposar l’autonomia a la meitat dels catalans independentistes ni és legítim imposar la independència a l’altra meitat, només hi ha una solució: referèndum q no exclogui a ningú! Una solució q contempli els drets i anhels de tots els catalans i catalanes"
1700,51.0,psc,22.0,"Presentem proposta al Parlament per a suprimir el Consell Comarcal del Barcelonès. Generarem estalvi econòmic i simplificarem estructures administratives per afrontar els reptes actuals, donant un millor servei a barcelonins/es i enfortint la Barcelona real i metropolitana 👇🏼 "
1701,29.0,psc,20.0,#RecomiendoLeer de ⁦@jcoscu⁩ “¿Sin límites? Por supuesto que no. La libertad de expresión de quienes la ejercen tiene siempre como límites los derechos del resto de la ciudadanía que no comparte o sus objetivos o la forma de sus acciones.” 
1702,33.0,ppc,17.0,A Badalona amb @Albiol_XG @DolorsMM i el @PPCatalunya al costat de la gent que pensa #CatalunyaEsEspana 
1703,17.0,psc,11.0,"La falta de acuerdo por los diputados suspendidos pone en riesgo al Govern, Josep Gisbert  @lavanguardia "
1704,7898.0,jxcat,5741.0,"Si voleu entendre millor el radicalisme de Cs, del seguidisme del PSOE a la deriva autoritària del PP i del desacomplexament del nacionalfalangisme que impulsa Rivera, analitzeu aquestes dades. Obro fil."
1705,5172.0,cs,3203.0,"Está perdiendo los papeles... primero amenaza a Ciudadanos en el hemiciclo y ahora a periodistas y medios que investigan y publican sobre su tesis inaccesible hasta hoy.
‘¡Os vais a enterar!’, Sánchez dixit. "
1706,3693.0,erc,1656.0,"C's i PSC eviten parlar de l'article 155 al Ple del #Parlament convocat per això...
Els cau la cara de vergonya, segur"
1707,3636.0,erc,1573.0,"La catalanofòbia tan estesa a Espanya fa q @PPopular es mantingui en el poder, q pugi @CiudadanosCs fa q  @PSOE resti paralitzat i castiga electoralment  @ahorapodemos A falta d projecte i d’enemics exteriors, el règim 78 necessita castigar l’enemic  interior d sempre: Catalunya."
1708,89.0,psc,64.0,"Isabel Coixet: “A Lluís Pasqual lo sentenciaron cuando se negó a colgar el lazo amarillo en el , Xavi Ayén  @lavanguardia "
1709,26.0,psc,9.0,"La socialdemocracia sueca frente a la extrema derecha / Entrevista a AnnSofie Andersson, Brian Melican "
1710,1029.0,jxcat,350.0,"Tal dia com avui de 1971 va morir, a l’exili de Viena, el crític i poeta Armand Obiols. Per M. Bach, l’Obiols, Trabal i Pere Quart, “la colla de Sabadell”: “van revoltar-se per construir una cultura nacional, moderna i cosmopolita, entre els pobles lliures d’Europa”. Agree. "
1711,1158.0,cs,439.0,"Si le ganamos las elecciones a los separatistas en Cataluña, le podemos ganar al PSOE en Andalucía y abrir una nueva etapa de ilusión, reformas y regeneración. 
 "
1712,1267.0,jxcat,236.0,"“Recordo els dits balbs, empal.lidits, com petites prunes seques, de tanta estona en remull, i com corríem a enfonsar els peus, les mans i tot el cos en el forn de la sorra ardent, encara plena de petxines i refulgent de diminutes partícules...” Francesc Parcerisas. Un estiu."
1713,2421.0,cs,1348.0,"Esta Sra ha sido Presidenta del Parlament y consellera del Govern de la Generalitat y defiende tesis nacionalistas, xenófobas y supremacistas como Torra. Ante su identitarismo excluyente nosotros seguimos defendiendo una Cataluña de todos y la igualdad de derechos y obligaciones "
1714,7958.0,jxcat,2785.0,"Quan arribi al Nou Estadi de Tarragona li regalaré al rei d'Espanya el llibre 'Dies que duraran anys' d'en @jordiborras. Vull que li quedi clar què va passar a Catalunya el dia #1Oct, perquè nosaltres no ho oblidarem mai. "
1715,6127.0,jxcat,2264.0,"En l'aniversari de l'operació Valkyria, 400 descendents dels resistents alemanys fan una crida per a una Europa unida. Recorden la reivindicació d'una Europa que defensés les persones per davant de les nacions.
A call for a united Europe "
1716,912.0,cs,643.0,"Ciudadanos pregunta al Gobierno si cree, como Zapatero, que el éxodo de más de dos millones de venezolanos se debe a las sanciones de EEUU sobre los dirigentes chavistas.  "
1717,334.0,cs,220.0,"🗞 Imprescindible tribuna de @lugaricano sobre los dañinos dedazos con que Sánchez está colonizando las instituciones. Una práctica habitual del bipartidismo que lastra enormemente la credibilidad, calidad y competitividad de lo público. #DedazosSanchez "
1718,108.0,ppc,72.0,Albiol insta a Ciudadanos a proponer candidato para poner en marcha los plazos  vía @indpcom
1719,40.0,erc,31.0,"Avui a #Vic hem escoltat i debatut propostes per la futura #RepúblicaCatana amb Justo Molinero. Cada dia, entre tots, #FemRepública! "
1720,169.0,erc,152.0,"Tenim mandat, legitimitat i legalitat. I farem un referèndum que serà decisiu, la gent ja no pot esperar més

"
1721,2376.0,jxcat,579.0,"La Nit de #SantJoan és una de les més boniques de l’any. Celebrem la diada dels Països Catalans, donem la benvinguda a l’estiu! Sigueu prudents amb petards i fogueres! Bona revetlla! 
 "
1722,40.0,ppc,39.0,"Mientras unos se reunen con #OtegiNonGrato, otros estamos con las víctimas! @PPCatalunya "
1723,16763.0,jxcat,7176.0,"Veig que els socialistes volen continuar dividint Catalunya entre infectats i desinfectadors. I és clar, ells tenen la màquina de repartir carnets entre qui convé ser netejat i qui no."
1724,1102.0,erc,576.0,"Espero veure ben aviat els ""Drons per la Democràcia"" captant cues de demòcrates! 

Ara, vigileu, hi ha molt trànsit de drons indiscrets..."
1725,12296.0,jxcat,6081.0,El secretari general del Consell d’Europa inclou la violència policíaca de l’1-O en el seu informe anual sobre drets humans 
1726,19372.0,erc,13742.0,Las televisones españolas afirman q son 10.000 los manifestantes de Bruselas corrigiendo a la adoctrinada y antiespañola policia belga que da la cifra de 45.000.
1727,2163.0,erc,624.0,"1 escenari imprescindible: tenir Govern republicà.
1 desig: Govern liderat per @KRLS i @junqueras  
1 fracàs: noves eleccions.
1 objectiu d’interès: assolir suport/abstenció  investidura @XavierDomenechs"
1728,0.0,ppc,0.0,El mateix que ha pagat 1000€ per la samarreta del @RCDEspanyol n'ha pagat 800€ per una gorra del Barça 
1729,1033.0,cs,293.0,¡Enhorabuena a nuestra selección nacional de hockey patines! Otra vez campeones de Europa y ya van 17. Impresionante. 👏🏻👏🏻👏🏻🇪🇸 #okeuro @FedPatinaje 
1730,5522.0,erc,3304.0,Foto: la demagògia necessària per justificar propostes d'atrocitats. La demagògia feta des del nacionalisme espanyol més absolut que pretén carregar-se el consens social i pacífic de l'escola catalana. #irresponsabilitat 
1731,58.0,comuns,16.0,Se’n va una llegenda del futbol que quedarà en el record de tots i totes. Descansa en pau Brujo #Quini 
1732,153.0,psc,70.0,"Pedro Sánchez: ""Una democracia como la española no puede permitirse monumentos franquistas"", Ignacio Escolar y Neus Tomàs  via @eldiarioes"
1733,113.0,comuns,32.0,"Avui més de 2.000 nens, nenes i joves de Barcelona, de més de trenta centres educatius es troben a la Mar Bella per celebrar el final de curs de Convivim Esportivament. Barcelona amb l’esport i la cohesió social. "
1734,2222.0,jxcat,1178.0,Els espanyols i els italians figuren entre els europeus que menys confiança atorguen a les informacions que els expliquen les seves TV. Ara que es presenta la plataforma  és bo recordar aquesta dada del darrer Eurobaròmetre. Per què deu der? 
1735,13586.0,erc,4185.0,"Em sembla molt digne que el President Torrent hagi anat al sopar amb el llaç groc i s’hagi assegut davant del Borbó i no l’hagi aplaudit. El President és a casa seva; l’altre, no."
1736,167.0,erc,60.0,".@jsalvadorduch des de la tribuna envia un missatge de solidaritat a Willy Toledo i denuncia la manca de llibertat. 
#FreeWillyToledo 
"
1737,525.0,jxcat,143.0,"Aprofito aquests dies de vacances per recordar que al volant no s'hi val a desconnectar. Aneu en compte, prepareu bé el vehicle i estigueu en bones condicions per circular. Tenint una mobilitat més segura, tindrem un país més segur. @transit "
1738,33.0,psc,23.0,"Davant el caos viscut en la preinscripció escolar, exigim la compareixença immediata dels responsables municipals i entrem bateria de preguntes al Parlament @eniubo @socialistes_cat. Reclamem resoldre la situació i que es garanteixi el dret de les famílies "
1739,2070.0,erc,563.0,.@sanchezcastejon @psoe que en vez de corregir sigues intentando denigrar a @Esquerra_ERC a vueltas con el racismo y el supremacismo. Cuidado con la verborrea!!
1740,67.0,ppc,22.0,📸 Acompañando un año más a los vecinos de Front Marítim en su tradicional cena popular. Ambientazo en un entorno privilegiado 🔝🔝 @AAVVFront #Badalona 
1741,1250.0,cs,797.0,2000 iniciativas paradas (más de 1000 presentadas por Cs). El separatismo cerró el Parlament y hemos vuelto a pedir que se abra para celebrar un pleno esta misma semana. Se cumple 1 año del 6-7 sept cuando se silenció a la oposición violando los derechos de millones de catalanes 
1742,151.0,erc,53.0,"Apuesta tarda a Torrefarrera hem deixat dit, junts, que no defalliren mai, que continuarem aixecant la bandera del diàleg per autodeterminar-nos, però mai no renunciarem a la mobilització ni a la desobediència. "
1743,133.0,erc,66.0,"“Quan es nega el diàleg, la democràcia perd”. Us adjunto aquest article publicat avui a @ElLlobregat per si és d’interès.
"
1744,4642.0,erc,2725.0,"Mentre el TC suspèn la llei, el referèndum i l'1O fa via: 16.000 agents electorals acreditats i 560 ajuntaments confirmats! 
#democràcia"
1745,14775.0,erc,3877.0,"Avui he anat a veure en @junqueras a la presó. Està molt satisfet pel resultat de les eleccions. Agraeix l'esforç que heu fet i espera que puguem construir uns consensos amplis perquè el país avanci a favor de tothom! 
Agraït, també, per la solidaritat rebuda! "
1746,235.0,comuns,123.0,"Ajuts a la Rehabilitació per lluitar contra l'Especulació! BCN estrena la política de rehabilitació més ambiciosa de la història: 42,5 M€ q només podran rebre propietaris q lloguin a preus justos, amb un programa específic per finques d'alta complexitat  "
1747,1256.0,jxcat,270.0,"“Avesat a l’espera, les marxes s’han fet fites.
Si a voltes m’aturo, bramula l’horitzó.
Ja no puc desaprendre les rutes infinites
ni l’eterna cançó”

Agustí Bartra (L’evangeli del vent, Adesiara)"
1748,6252.0,erc,1678.0,"Seguint la Diada, sento discursos que no són reals. Fa dècades que la Diada es celebra al carrer pacíficament i tothom hi té cabuda. Però, l’Onze de Setembre commemora uns fets concrets. Tothom recorda allò que és història: la caiguda de BCN i la pèrdua dels drets i llibertats"
1749,682.0,cs,273.0,"En el #DiaDelTrabajador luchar contra el paro, la precariedad laboral o la brecha salarial sigue siendo uno de los principales retos de este país. Por un #1demayo de todos y para todos "
1750,108.0,erc,118.0,"Perquè quedi clar què va passar l’altre dia a Barxeta. Al País Valencià la ultradreta continua campant sense control i un dia rere  l’altre pretenen boicotejar els actes @esquerrapv 
"
1751,1384.0,cs,727.0,"Los demócratas catalanes queremos que se respeten las leyes y las sentencias judiciales para garantizar la convivencia. Junqueras y cía prefirieron dar un golpe contra la democracia, han fracturado la sociedad catalana y están procesados por prevaricación, malversación y sedición "
1752,8.0,psc,7.0,"Un año de la protesta del 20 de septiembre, editorial de El Periódico de Catalunya, 20.09.2018  vía @Elperiodico"
1753,3215.0,comuns,1547.0,"Muchas gracias a todos y a todas que me habéis seguido y apoyado en redes en el #17DebatL6. Recordad que todo puede cambiar... ¡Y que sí se puede! #GanaDomènech

"
1754,2.0,ppc,4.0,En la #EscuelaVerano2015 del @PPopular @PPCatalunya con @sergio_stamaria en Lloret 
1755,5997.0,jxcat,3040.0,"Els que retallen llibertats i promouen als violents, els del discurs de l'amenaça, els que subjuguen urnes a jutges, els que diuen ""renuncia a les teves idees o vas a presó"" i criminalitzen docents i manifestants, demanen que no siguem intolerants.

#LlibertatPresosPolítics 🎗 "
1756,1605.0,comuns,339.0,Barcelona siempre estará agradecida a Andrés Iniesta. Como futbolista pero sobre todo por el ejemplo que nos ha dado como deportista y persona. Orgullosos de otro barcelonés universal! #GraciasIniesta por encarnar los mejores valores del fútbol. Vuelve pronto @andresiniesta8!
1757,7.0,ppc,10.0,S&amp;P rebaja la nota de Cataluña por la «tensión política» creada entre la Generalitat y el Gobierno 
1758,27.0,psc,18.0,Reunits veïnes i veïns del Bon Pastor amb responsables de la Residència de Gent Gran. Des de fa 2 anys denuncien deficiències d’atenció. Hem traslladat les queixes al Parlament i Ajuntament. Avui demanem a la Generalitat que acceleri el nou contracte de gestió i millori el servei 
1759,3.0,ppc,10.0,"Para Puigdemont, la Diputación de Barcelona, es como una gestoria privada, vaya, como su chiringuito! @manureyeslopez @PPCatalunya"
1760,1565.0,jxcat,451.0,"Ahir vaig visitar el barri de La Mina, a Sant Adrià de Besòs, de la ma de veïns com el Josep Maria i la Paqui, que em va ensenyar la situació del bloc del carrer Venus. El @Govern està compromès amb aquesta zona per dignificar-la i millorar-ne la qualitat de vida. "
1761,473.0,ppc,200.0,Con un retraso de cuatro horas en un vuelo de @vueling hoy he acabado descubrir que el servicio de atención al cliente de dicha compañía se puede resumir en una frase : absoluto desprecio y desatencion al cliente.
